uuid|origin|destination|message|Network Uuid|Sender (Account UUID)|Messagestatus Uuid|datetime|Phone UUID
e93f8648-d9a9-4201-8448-905eb38ca5ec|tawi|254704085778|The agonies of conscious failure|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-06 22:04:12|
8fffc6d1-fbb7-4d8f-b80d-e6b2f0428c0f|impala|254710110262|Alone, like a storm-tossed wreck, on this night of the glad New Year|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-06 22:15:25|
4025f127-5f13-46ee-9a37-e99b11192cc2|20240|254705644401|The dawn had whitened in the mist like a dead face|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-06 22:39:40|
b76241ad-cb32-4779-a1cd-8942360fd22c|20272|254702251996|May it not also be advanced|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-07 01:50:24|
11b11cdc-5dbe-43ba-b63f-64f1ef11aad6|tawi|254702882663|Good! that is at least something|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-07 03:53:03|
eb3b4473-6efe-4544-a045-9e5faa969c99|impala|254710287739|The hills were clad in rose and amethyst|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-07 04:55:26|
882295b3-399f-4beb-862d-6c7c1d498bda|20240|254702123078|The dullest and most vacant minds|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-07 07:07:20|
6245f174-eb24-4890-871e-90f4e1c33365|20272|254727754479|And if any of you should question|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-07 07:08:39|
a8cda33f-25ca-45bb-a99d-4ba5ac7b660a|tawi|254701633275|You take me quite by surprise|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-07 07:15:17|
52762e03-3005-4d8f-b58f-a6f41abdbfbd|impala|254722558404|like a sudden burst of sunshine on a cloudy day|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-07 08:33:26|
76dd4a78-8f55-40a6-be8e-e932c50fa4ff|20240|254728147791|I close with this sentiment|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-07 11:30:33|
9db903ee-40a9-47eb-ab5c-1708d8bded97|20272|254713786007|He conversed with a colorless fluency|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-07 12:12:44|
9ae3fcb6-f40b-4b31-853b-6ba1d12e79ff|tawi|254715328654|There are endless difficulties|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-07 17:07:58|
527c4c4c-7df6-47bd-8ec5-3adf103e5ad6|impala|254715474504|How much better, I say, if|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-07 17:19:13|
d5248c9e-55b2-4407-8a7b-5723d84c54b0|20240|254707054006|The sinking sun made mellow gold of all the air|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-07 20:43:25|
52444069-7a5b-4b65-adc5-c2223b83e61c|20272|254727871191|He surrendered himself to gloomy thought|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-07 21:34:04|
fea8dca9-84c4-4571-a301-2e8f6ffa1f39|tawi|254719789301|Does not the event show|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-08 00:18:36|
b37139ea-68f8-4289-bab2-1a6052add126|impala|254725667901|For, be assured of this|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-08 01:59:52|
5e724e9e-fa79-43a9-80cc-dce7858828b3|20240|254707981358|A quick flame leaped in his eyes|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-08 02:42:49|
c6024207-ce2e-4084-85e1-05741fe7360d|20272|254703441256|A lone star lingered|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-08 05:19:30|
4d81bcdb-2525-48ce-9d6d-6d7aedd7a0f8|tawi|254728009246|Uneasy sense of impending change|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-08 06:49:15|
fd8f715c-7ba9-4245-8e11-4ea51f2a3ab8|impala|254719200137|I look hopefully to|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-08 08:46:02|
da5639bf-c4f2-46b6-8ab0-9e94af9c42d1|20240|254728359248|We have been told by more than one|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-08 09:37:55|
9d35603c-cb6d-4f0b-9880-07136047ce48|20272|254719356360|Remote as the hidden star|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-08 10:38:45|
2ffe4860-71c6-476b-87bf-815b98383b96|tawi|254713172485|The makeshifts of mediocrity|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-08 11:22:46|
21b5c9a2-3ee5-4d26-a348-e2608b1279f8|impala|254713335935|I fear I cannot help you|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-08 13:04:44|
2e2f70d8-0228-4669-be36-670959f5eed1|20240|254726079412|They all enjoyed the party|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-08 13:15:08|
b7009d26-1e4d-4d76-9a56-419f10b92909|20272|254723394647|Now is it very plain to you?|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-08 13:44:12|
ba3b6a7a-3056-4237-9755-2241c0300b8d|tawi|254701058008|They would persuade you to|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-08 14:56:27|
54c40114-3126-4602-a2dd-c14c8368f974|impala|254702398169|Speaking with all due respect|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-08 14:57:27|
6426fd8c-51c8-4a61-a1a2-302a26bdc0ce|20240|254715253511|It is for this reason|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-08 19:21:04|
bcb9bb1d-78a0-422c-a337-124c2a1db203|20272|254718586804|The gloom of the afternoon deepened|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-08 19:37:39|
d57b855c-559b-40c8-8e23-838349f41bd2|tawi|254712967798|Windy speech which hits all around the mark like a drunken carpenter|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-08 22:28:10|
55eb8365-b4ae-432a-bab1-ce2625895d53|impala|254707360081|The years vanished like a May snowdrift|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-09 01:11:39|
4b78a728-baee-4053-92c7-3503cd5379f2|20240|254705032141|It is owing to this truth|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-09 01:58:50|
64a400ed-890c-4528-8132-4c902fd6f81d|20272|254711252419|Terror filled the more remote chambers of his brain with riot|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-09 04:49:24|
94c9518b-2cdd-442f-bd3e-f0a0f0e09334|tawi|254711616337|It is really impressive|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-09 07:05:39|
67a496aa-524a-4025-9258-af83b91ab389|impala|254711462109|Shrivel like paper thrust into a flame|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-09 08:10:01|
b24f4efa-a79b-4117-947a-df4efeff2cfb|20240|254701759866|I return, in conclusion, to|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-09 10:52:53|
c12a6652-d110-4ee7-9321-5caf867c1e1e|20272|254727101355|Nothing could be clearer|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-09 13:46:26|
b6f267c5-8117-4f10-98db-72cda90381fa|tawi|254727269795|Assume a menacing attitude|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-09 18:37:47|
da8315f5-f6a1-4c80-ad52-980187f905bf|impala|254707811572|Do not misunderstand me|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-09 18:52:17|
d1d1c949-aef1-4dc7-ac9c-cc407b34c2eb|20240|254715456307|Large, dark, luminous eyes saw everything around them|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-09 20:21:48|
256870f4-f685-42e1-b932-b6c78648f4d5|20272|254714094510|I find it difficult to utter in words|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-09 21:24:36|
9203d745-d8de-4b75-a6a9-1b4e61f6fbf9|tawi|254703932655|Precipitate and arbitrary changes|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-09 22:14:57|
f16f9259-6dfa-4950-a6fe-195324cd2086|impala|254726346495|I was extremely perplexed|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-09 22:25:53|
f21ca299-a0c0-4210-af5f-21ee18839f28|20240|254721728560|It is far from me to desire|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-10 00:18:18|
3f074645-634c-403c-9390-eca3deb52c14|20272|254724608105|As those move easiest who have learn'd to dance|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-10 00:33:38|
44b8590e-3591-4744-8580-cab7c4aaeb9a|tawi|254729538885|Thick as wind-blown leaves innumerable|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-10 01:00:43|
86982a70-a408-4d4e-bf5a-aa0ac9dd3433|impala|254707128344|The tender grace of a day that is fled|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-10 02:36:50|
50afe477-d371-4460-afff-d1bb8b953c59|20240|254723083253|Is it, then, any wonder|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-10 06:30:07|
3d63523a-e31c-4ffc-a6fe-c734fa2c349f|20272|254700937884|As extinct as the dodo|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-10 07:47:09|
a7758f60-eff6-44b0-9e8e-7d6df8e01277|tawi|254711454024|I embrace with peculiar satisfaction|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-10 08:54:52|
d16ea697-02f4-49f9-9608-97199927727e|impala|254726140732|I only marvel|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-10 14:55:23|
b28c2518-1a75-46b9-ad6d-4e4f14aff0e9|20240|254717864294|Feeling humiliated by the avowal|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-10 15:42:05|
dc1e6ec4-4cb0-4e18-9f7d-86491e87e793|20272|254704506420|Let us suppose the case to be|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-10 15:49:38|
1ee84d69-1fe9-4a3e-aa8a-e642a0570365|tawi|254720115231|There is little truth in|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-10 17:37:11|
4f724e2b-d4ef-4606-aeb8-0bd460ae2483|impala|254723067747|A phantom of the brain|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-10 20:38:03|
72738096-07ec-425f-91c0-5ff9b47c8f3e|20240|254726074396|I have throughout highly appreciated|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-10 21:02:22|
0fe45738-4485-4e13-af90-ccca3f06ce9e|20272|254720699281|Viewed in its general tenor and substance|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-11 01:22:30|
8ea98dcb-f823-457c-86c4-ee07ee1a3d84|tawi|254704446529|My meaning is quite the contrary|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-11 03:41:28|
f3c59c51-f4e3-4dcd-8108-993cce536f87|impala|254704234146|I admire the main drift of|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-11 04:06:53|
7d7c88c4-f99f-4f06-ab13-a502257076c4|20240|254708436020|That ought to make you a little lenient|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-11 07:27:15|
230e6b2e-4f51-44f3-8d79-0911c1cac634|20272|254719733385|I end as I began|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-11 07:54:47|
eb72c16d-4b53-4045-a7ee-956aa5b013b4|tawi|254708090669|Objects of general censure|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-11 09:26:13|
ed60014d-23d3-4ed3-a8a7-b964607b32d3|impala|254716013068|Instantly she revived like flowers in water|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-11 13:01:30|
bd236b0e-adf0-45d4-a0fb-87112932c42b|20240|254704447196|Essay a flight of folly|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-11 13:18:08|
eda692a7-f89a-4438-8290-ec39abb718e4|20272|254719740327|If I can succeed in describing|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-11 14:49:42|
70087abd-350a-42a4-8293-a83bd58575ec|tawi|254727753701|The remedy I believe to be|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-11 17:55:46|
657574ca-99b4-41c9-b2a0-a8548b4d6209|impala|254729997624|Like splendor-winged moths about a taper|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-11 18:21:13|
1100d4f2-a161-4320-b4e2-842881221b99|20240|254718475490|I think there is no better evidence|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-11 20:50:52|
467b32b3-1d17-4153-bda3-6b4dfd72de0a|20272|254700677635|A variety of enfeebling amendments|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-11 21:31:49|
917fcae2-c195-4c9c-bfd0-7e125c78987d|tawi|254707636229|It would seem to be a wise decision|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-11 21:44:22|
778121ee-ed37-4965-8f9f-3549ba04b667|impala|254719063034|But I need hardly assert|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-12 00:05:46|
4272d8b8-db80-426f-b9cd-8cc30fe65aeb|20240|254723409889|And here I reproach|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-12 01:20:04|
f5e71971-4b66-41f6-85da-39eb56646d1f|20272|254712857383|I think I am not the first to utter|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-12 01:21:45|
72edd004-e0c1-409e-9a7c-a83eccee0d08|tawi|254712736224|A welcome release from besetting difficulties|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-12 01:25:33|
fa8f12c7-e8f1-41fb-a192-59216bd7bea8|impala|254701394259|                                           [warp = lengthwise threads]|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-12 03:22:12|
6c9ace6a-093e-4af9-b924-c2bed37459dc|20240|254714064324|Making the ear greedy to remark offense|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-12 04:11:35|
be7af1ea-8f92-43cf-a521-19a5e3d514f6|20272|254720377110|I am ready to do battle|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-12 04:35:58|
d4de7618-86b0-47df-86d6-37324841c4a1|tawi|254702506586|He spoke the language fluently|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-12 06:10:49|
24d23175-a9d0-4855-95ae-80483fa3901c|impala|254702345302|The uproar and contention pierced him like arrows|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-12 09:41:16|
f3e3bab0-8f9b-409f-93c4-cc6a813623e0|20240|254700290821|I am tempted further to offer to you|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-12 10:51:41|
06346110-9f74-44a8-9d1c-23e25c0cd378|20272|254704518626|Exact and resolute allegiance|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-12 15:24:33|
382765b0-dc81-4ac1-a3fb-2f8490f54d27|tawi|254722664310|Here, then, I am brought to the consideration|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-12 18:11:07|
f77c8725-d94c-42c0-9aaa-5b806e187563|impala|254711025583|A super-refinement of taste|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-12 19:43:22|
7927a07d-46fc-4d9b-8789-aaf792694edf|20240|254719169452|I am wondering if I may dare ask you a very personal question?|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-12 20:47:12|
13ce9d81-50c6-4413-a024-e8a610b3a588|20272|254722820802|An unbecoming vehemence|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-12 20:58:47|
541609fb-a616-45fb-b104-d5941f5ec9d8|tawi|254704657534|Unsurpassed in force and fitness|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-12 21:25:23|
87266f5f-7124-4810-afea-9a78b56bd99c|impala|254712058706|I may take as an instance|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-12 23:13:23|
8fa32cc8-49e5-47f7-8563-a7f91b741676|20240|254704305562|We shall all doubtless concede|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-12 23:18:00|
f029ddfd-7e24-4ed5-ad45-0288d9a713a8|20272|254726176878|In the meantime I will commend to you|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-13 00:01:16|
b0f91512-1ccd-4d4e-848a-7ab59c7e4b8c|tawi|254722075254|Versatile and essentially original|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-13 01:35:56|
a82b4326-ac8a-417a-b4c0-0e474892a872|impala|254719205915|It seems now to be generally admitted|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-13 04:48:19|
